obs_id,exchange_idx,student_text,teacher_text,student_on_task,student_on_task_num_agree,student_on_task_majority,student_on_task_zscore,teacher_on_task,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_zscore,uptake,uptake_num_agree,uptake_majority,uptake_zscore
4562,496,"Teacher B, it feels like orange is in the middle and the yellow on the top and bottom.","Oh, that’s a good question, which one is it?",0.6666666666666666,2,1,-0.3078046828755379,0.6666666666666666,2,1,-0.3461924995149939,1.5,1,,0.19181742365864066
4562,499,It’s yellow on the top and bottom.,It’s really yellow.  It’s where the writing blended.  Just hang on to those for a minute.  Then don’t.,0.6666666666666666,2,1,-0.7219369963044077,0.6666666666666666,2,1,-0.7793794133313758,1.5,1,,0.23109129606144674
4562,507,"Teacher B, there’s one here that I missed and I –","Well, I’m very sorry to hear that, but should you have been up there to start with?",0.3333333333333333,2,0,-1.2365378819264266,0.3333333333333333,2,0,-1.2446817313828635,0.0,1,,-2.4300164728265674
4562,509,I was just standing there for a second and then all of a sudden he put out –,"Well, just stay.  You’ll be fine.  I’m certain you’ll be fine. Bags.  Bags.  What’s that?  I’ll look in just a moment. I’m sure there is.",0.0,3,0,-1.9527691179982467,0.0,3,0,-2.0781707183383222,,1,,
4562,513,I thought you were going to be in our group.,I believe it’s time for you to start filling in colors.,0.0,3,0,-2.25599444139897,0.0,3,0,-2.3897445684038843,,1,,
4562,521,Where do we write that?,What color was it?,0.6666666666666666,2,1,-0.4231496835679774,0.6666666666666666,2,1,-0.4351499221945627,1.0,1,,-0.13605589716582225
4562,528,Why do we have so many graphs?,"Do each of you have a copy of this?  How many are in that pile? You got too many.  Student A, if I catch you away from your group again, you’re getting a check.",0.6666666666666666,2,1,-0.2550374095588091,0.6666666666666666,2,1,-0.2804511779034717,0.0,2,0.0,-1.9397286284706372
4562,530,I was going to go throw something way.,"Okay, now you sit here.  Okay.  Student K, move over just a little bit so that – y’all move out this way just a little bit so that Student A can join your group please.",0.0,3,0,-2.09684079969744,0.0,3,0,-2.125855094937432,,1,,
4562,538,That’s Student M’s.,"Student C, do you have extra graphs up there?",0.0,3,0,-2.2705951284041066,0.6666666666666666,2,1,-0.6252032564725717,0.0,1,,-2.356082928427088
4562,548,There are five of us here.,"Yes.  What dear?  Okay, all right, go ahead.",1.0,3,1,0.4349035567450146,0.6666666666666666,2,1,-0.4566616998462356,1.0,2,1.0,-0.69419985166152
4562,550,Can we take our gloves off when we’re writing?,What’s that?,0.0,3,0,-2.050117198248904,0.0,3,0,-2.0207712039284,,1,,
4562,552,Can we take our gloves off when we’re writing?,Are you finished touching the candy for right now?,0.0,3,0,-2.3679292152389224,0.3333333333333333,2,0,-1.3338333990851643,,1,,
4562,554,Yes.  We added it all up to make our graph.,"Well, let me ask you this, how many did you have total?",1.0,3,1,0.415111713003404,1.0,3,1,0.4036962163545035,1.6666666666666667,2,2.0,0.3074168101433289
4562,568,That’s what we’re trying to figure out.,"All right, work quickly.  Have you figured out how many you have total?",1.0,3,1,0.5152534154837476,1.0,3,1,0.4835851079254003,1.0,1,,-0.765322489291032
4562,570,"Yes, but there’s 52 yellow.","Okay, but I want to know how many you have total right now so that we can make a – all right, you know how many you have total, right?",1.0,3,1,0.4658684720332622,1.0,3,1,0.4363051236924547,1.6666666666666667,2,2.0,0.5487500539861521
4562,576,"Wait, what were the names?",But you’re going to have to think of the rule that will help that work because you’re going to have to be able to –,1.0,3,1,0.4717052911579693,1.0,3,1,0.4436227570190654,0.3333333333333333,2,0.0,-1.776710233203519
4562,578,Where do we put the names?  Like where do we put Val?,"Down below that graph.  Excuse me.  Okay, you know what I need for you to do?  I need for you to take your book and go next door to Teacher I’s room, okay?",1.0,3,1,0.4117320865463256,1.0,3,1,0.38811109665032173,1.3333333333333333,2,1.0,-0.027560203093710392
4562,580,But I already finished it.,You did?  Have you finished this one?,0.3333333333333333,2,0,-1.2690068136951405,0.3333333333333333,2,0,-1.2946626271604422,1.0,1,,-0.1604625936776582
4562,582,It’s a draw book.,Have you finished the next one?,0.3333333333333333,2,0,-0.985366515064269,0.3333333333333333,2,0,-1.0419018163983356,0.0,1,,-2.120038793981891
4562,590,"So we need different colors that just two, right?",You need two different colors.,0.6666666666666666,2,1,-0.1875954819628588,0.6666666666666666,2,1,-0.2018111821272773,1.0,2,1.0,-0.4913519085557106
4562,595,"Yeah, that’s what we did.  So what do we do?  Like?","All right, you have 184 total and you want Val to have some but you want Tino to have more.",1.0,3,1,0.42483018021585905,1.0,3,1,0.4130922704783692,0.6666666666666666,2,1.0,-0.7804359876117255
4562,597,So if I said Val only had 182 and Tino got two or more than him every day?,"Okay, so then it’s going to increase by two.  But are you going to use up 184 that way?",1.0,3,1,0.4429069746027787,1.0,3,1,0.4468143362150448,1.3333333333333333,2,1.0,0.15302737569504551
4562,602,I don’t know.  I don’t get that.,So should you use a higher number instead of three?,0.6666666666666666,2,1,-0.1999826304993694,1.0,3,1,0.5181814065927121,0.0,2,0.0,-1.9716458987281296
4562,610,I can’t find the markers anywhere.  I looked.  Where are the markers?,Everybody stop.,0.0,3,0,-2.4716127419820952,0.0,3,0,-2.613124802589577,,1,,
4562,615,"Wait, do we throw our gloves away?",Did I say to do that?,0.0,3,0,-2.048165280723365,0.0,3,0,-2.1490225143025716,,1,,
4562,622,"She just said to go to your desk and sit down, be quiet.","I said to put them on your paper.  I may have inadvertently caused confusion when I said to count them by color.  I just thought it would be easier if you divide them out by color.  One person count the pinks, write down the number. One person count the yellows, write down the number.  When you went through all the colors, add them, and that would give you your total.  But apparently there seem to be some discourse or there’s problems with people counting up the colors because you were arguing over what color you wanted to count.  That was not part of the math problem.  So this is what we were looking to do.  How many days were we talking about?",0.0,3,0,-2.114796720910803,0.6666666666666666,2,1,-0.34094930303810705,,1,,
4562,646,Why do my hands smell like zebra?,Like what?,0.0,3,0,-2.0048260558320243,0.0,3,0,-2.088297757848804,,1,,
4562,666,I just woke up at like 5:30.,"Okay, but listen to my – look in my eyes.  What’s the most important part right now for you to do?",0.0,3,0,-2.19355839614203,0.0,3,0,-2.3270728043234192,,1,,
4562,670,You can’t wear your gloves anymore.  They were on the floor.,"Why are you worrying about their group?  Student N, I need you to be out of the chair.  We’re done with the chair. Student N.  All right, are your gloves fine?  Student C, were your gloves on the floor?",0.0,3,0,-2.101573647372172,0.0,3,0,-2.11932610932147,,1,,
4562,672,"Mine were right there and then they dropped, so yes.","Okay, so you’re done.",0.0,3,0,-2.2623077643860525,0.0,3,0,-2.3691609705777137,,1,,
4562,674,"Mine was right here, but I don’t know where my other one is.","Okay, then you’re done.",0.0,3,0,-2.280391031402316,0.0,3,0,-2.5254776415548443,,1,,
4562,679,Yep.  This one was here and this one was here.,"Then you’re fine.  These two boys will take care of touching the candy.  All right, Student M, you guys need to count these up as fast as you can.  You’re the ____ ___.  All right, so now start thinking.  Do you want to start your function table –",0.3333333333333333,2,0,-1.2615091111211585,0.3333333333333333,2,0,-1.2783217387164212,2.0,1,,0.7134195126789401
4562,681,"Well, we could do it by _____.",Try it.  Try it and see what happens if you do.,1.0,3,1,0.4689105731389405,1.0,3,1,0.460696306824447,1.3333333333333333,2,1.0,0.03816377717468419
4562,683,Do we use the back?,I want you to.  Have you counted up the number yet?  Are you getting close?,0.3333333333333333,2,0,-1.0924219716365713,0.6666666666666666,2,1,-0.24860714571551035,2.0,1,,1.0585314354230402
4562,685,We already counted the total up.  Now we’re counting the candies.,"How?  What do you mean you counted?  You have 161, correct?  So now I want you to make your Val and your Tino table, days one through seven, and I want you to see how many that you could probably do and get as close as you can to 161.  Now think about this.  You’re dividing it by two people, all right?  Are you going to want to do times two necessarily for 161?  You want to go?",1.0,3,1,0.4887868277265128,1.0,3,1,0.4681491558804161,2.0,3,2.0,0.9251566313485696
4562,689,We don’t even know what 16 times –,"Try that.  Yes, you do.  Have you counted how many you have total?  How many do you have total?  195 total.  So now it’s time for you to take a look at your chart and make your chart.  How many do you have?  I need to bring you a couple of extra charts.  Two extra charts.  You need two more charts.  You have to decide.  What number do you want to start out with about?  Who many did she get on the first day?",1.0,3,1,0.4552802108721039,1.0,3,1,0.4280734475566568,2.0,3,2.0,0.9380021180830154
4562,694,Times 20 is way too big?,How many is that?,1.0,3,1,0.4034369759585999,1.0,3,1,0.3822699058893208,1.0,1,,-0.32514497798616754
4562,707,Dang.  That would be 400?,"What is 20 times 20?  Someone suggested multiplying times 20, but you have –",1.0,3,1,0.4305484827110149,1.0,3,1,0.3969424947323845,0.6666666666666666,2,1.0,-0.9606435509844
4562,713,2 times 20 is 40.,"Well, think about this.  What?",1.0,3,1,0.5104118541774166,1.0,3,1,0.4854631414741146,0.6666666666666666,2,0.0,-1.1127919977478111
4562,723,No.  I’m still thinking this.,Think it through.  You try it.  What?,1.0,3,1,0.4305623949782005,1.0,3,1,0.4224986320494018,1.0,3,1.0,-0.2577198459371691
4562,730,You could still use 20.,"Well, then you try that and see how that works.  Girls, what did you decide – and Student A, what did you decide to multiply by?",1.0,3,1,0.4670892222417911,1.0,3,1,0.44706973883883605,1.3333333333333333,2,1.0,0.17801983387959566
4562,734,Can we do more than seven days?,No.,1.0,3,1,0.5077217405207535,1.0,3,1,0.5004479630350742,1.0,3,1.0,-0.6859694421801192
4562,740,Can someone eat 4 so it can be 180?,Have you finished counting yet?,1.0,3,1,0.4175054038619157,1.0,3,1,0.41279398969031217,0.6666666666666666,2,0.0,-0.9241201424337578
4562,774,We’re not going outside?,"I don’t know yet, darling.  The good news is we might be able to finish this during that time or if there’s some time at the end of the day.  I really think, boys and girls, honestly at this point – please look at me and listen.  I don’t feel comfortable letting you eat those because, well, I’ve watched some of you touch your pencils and then touch the candy and touch a white board and then touch the candy. But I’ve got some good news.  I had a backup just in case there was a bad plan and in case something like this happened.  So I will give you Fun Dips instead.",0.0,3,0,-2.1782438680393263,0.0,3,0,-2.27334835811806,,1,,
4562,776,Yay.  I already have a Fun Dip.,"Well yay.  All right, so please do me a favor.  Please do me a favor.  Sh.  Please do me a favor.  Thank you.  I would like for this group to roll up your candies because you’ve counted.  Keep your paperwork.  You don’t need the candy anymore, okay?  Roll up your candy and your gloves and put the baggies on the table.  Boys, did you end up counting how many you had total?",0.3333333333333333,2,0,-1.1628239404443146,0.6666666666666666,2,1,-0.3480160249888799,1.0,1,,-0.2237776263178164
4562,780,Can I have 185 Fun Dip?,"Would you please roll up your candy, put your gloves in there, and somebody throw those away.",0.0,3,0,-2.4588271723905466,0.0,3,0,-2.537290538586765,,1,,
4562,784,"Wait, we throw them away?",Put your gloves in there and then throw them away.  And I would like for you to take all of your paperwork back to your desk.,0.0,3,0,-2.0222463207556776,0.0,3,0,-2.085960916791804,,1,,
4562,788,"Wait, she said put our gloves in there.",Put your gloves in there and throw them away.  Take all of your paperwork back to your desk and put it in your blue folder. Thank you.  Watch out.  That’s okay.,0.0,3,0,-2.258267913899486,0.0,3,0,-2.364154110314484,,1,,
4562,790,"Teacher B, we have extras.","I have been looking for those.  Thank you.  Student J and Student C, let’s trade graphs.  Let’s trade graphs.  I’ve been looking for those graphs.",0.0,3,0,-2.6389665540457186,0.6666666666666666,2,1,-0.6879346566284098,,1,,
4562,793,"No, I can smell your breath.","Yes.  Thank you.  Please don’t tattle, okay?  All right, those are for your group.",0.0,3,0,-2.3842326934487863,0.0,3,0,-2.4973963604411384,,1,,
4562,804,"Wait, how did you go over?","Because just between these two right here, that was 260 candies, but I only had 184 candies to start with.  So I can’t possibly multiply by 20.  I’m going to have to make that a smaller number.",1.0,3,1,0.5664421168058844,1.0,3,1,0.5524940144443126,1.3333333333333333,2,1.0,0.11075297216400737
4562,814,What do you mean by absolutely can’t?,"If you try this and you’re at the point where you are so frustrated, your parents are frustrated, it has made your night terrible, then you stop and you say, you know what, Teacher B said I had a plan B.  Plan B is to multiply by three on your table.",0.6666666666666666,2,1,-0.22488380170071576,0.6666666666666666,2,1,-0.2413874059284159,1.5,1,,0.15674519270252385
4562,816,So you take away Tino’s and you multiply Val’s?,"Every single time that we did – we did this times – well, we changed this up so much.  When we did this times two, the rule was to multiply times two, correct?",1.0,3,1,0.462118499953716,1.0,3,1,0.4526684942795078,0.3333333333333333,2,0.0,-1.3276370902498191
4562,822,I already did the times –,Three?,1.0,3,1,0.486979389096549,1.0,3,1,0.4800787252118226,0.6666666666666666,2,1.0,-0.7340647433281692
4563,130,"Acute, obtuse, and right, but I’m trying to do something more.",Okay.  How do you have yours sorted?  You’re still deciding? What did you do?  How did you sort them?  Can you wait just a minute please?  Okay.  Some of you – do you have yours sorted?  How do you have them sorted?,1.0,3,1,0.4784516810707929,1.0,3,1,0.4593235780247991,0.6666666666666666,2,1.0,-1.0142072975610321
4597,81,My dad has done that.,"Yeah, I mean a lot of people give out a lot of different tips. So we have – let’s do this one real quick.  If I wanted to give someone a 10 percent tip on $10.00, how much would that be?",0.3333333333333333,2,0,-1.31102798110773,0.6666666666666666,2,1,-0.4516869383809193,1.0,1,,-0.2237776263178164
4599,199,She cuts them into 9 pieces.,"1, 2, 3, 4, 5, 6, 7, 8, 9.  She has 9 pieces left.  Now they start to ask you some hard questions about those 9 pieces, like what is the fraction of that brownie? Is it 1 over 9?  Because that’s what some of you wanted to write.  Or is it 1 over something else? Can you tell me what the something else is?  It’s 12. Where did those extra 3 pieces come from, and why are they my whole?  Student J?",1.0,3,1,0.4613649859087608,1.0,3,1,0.4520030246171034,2.0,3,2.0,0.9282369181702641
4601,1,List all of the factors of 96.,Student K?,1.0,3,1,0.4558535820226556,1.0,3,1,0.4509916644653573,0.0,3,0.0,-2.217455201247143
4603,24,Am I allowed to go up front and do it?,"Oh, that’s definitely, definitely an excellent choice.  Student A, one more?  Go ahead.  There’s plenty of room up there. You guys are so cute when you do this.  When you have a splash, when you throw paint on something and you splash the paint on there, does all the paint go straight across just like this?  Does the paint go like this and like this and like this and like this?  But look at you, you’re still trying to do everything nice and neat and orderly, and I just wanted it all over.  That’s really cute, though. [Laughter]  You guys, you’re so geared to go ahead and write it the way you’re supposed to.  We’re gonna go over these real quick.  We gotta have time to go over them. Let’s check.  We have label.  Is that a word that goes with graphing?",0.6666666666666666,2,1,-0.4470520740848676,0.6666666666666666,2,1,-0.4516869383809193,1.5,1,,0.4876345075805762
4603,69,"The number that’s on – like on the side, like shows a bar graph on the horizontal line.  The numbers that show how much that there is, like in October how many people played sports.  And then it shows five people.","I think he’s kinda sort of working around that a little bit, but can anybody tell me a little bit differently what a scale is?  Can you say it a little bit differently so I know what he means?  Student S?",1.0,3,1,0.4191447961728436,1.0,3,1,0.3996730192756881,1.3333333333333333,2,1.0,0.09189469949854964
4620,1,Length times width times height.,"Now everything I told you yesterday, don’t be scared about it. I don’t get it.  They have given you the length, the width, the height, okay?  So all you have to do is multiply it.  Let’s take a look at number two.  You have a length of 6 centimeters, a width of 6 centimeters and a height of 2 centimeters.  What is your volume for that, Student J?",1.0,3,1,0.4345746186403328,1.0,3,1,0.4060266618627719,1.3333333333333333,2,1.0,0.10577572107293587
4620,4,I got 90 cubic centimeters.,"Okay.  Number four, Student J?",1.0,3,1,0.4311218538615667,1.0,3,1,0.419860711641085,0.6666666666666666,2,1.0,-1.0979856012276965
4620,6,I got 36 cubic centimeters.,"Number five, Student M?",1.0,3,1,0.4763232827654584,1.0,3,1,0.4722582294498132,0.0,3,0.0,-1.784843082133184
4620,12,"I’m saying no, it’s meters.","Oh, sorry.  All right.  Let’s go on.  Number seven, Student M. Excuse me.",1.0,3,1,0.4925685306099608,1.0,3,1,0.4676496713577954,0.6666666666666666,2,1.0,-1.0587760057447106
4620,42,"Length, width, and height of a box.","Correct.  So don’t ask me, “I don’t get it.  What are dimensions?  Dimensions are the length, width, and height of your actual cube, your actual rectangular prism.  What we’re going to do today is explore with boxes, okay?  We’re going to explore with boxes.  So what I’m going to do is let you work with a partner, and I’m going to give you three different sets of some cubes.  You’re going to get your first set that looks like this.  What do you think you’re going to have to do?  Okay.  First you’re going to have to do what?  Cut it out, then you’re going to have to fold it.  So I have tape at each of the tables, and you and your partner work together.  There are three different cubes.  Cube A, cube B, cube C.  You’re going to work with a partner and cut out the patterns for the open cubes.  Fold up the sides, tape them together, okay?  That’s step one.  After you’ve done that we’re going to measure each open cube and record the findings in the chart.  Guess what.  I’m not giving you this chart.  So what do you think you’re going to have to do?",1.0,3,1,0.5141935570608646,1.0,3,1,0.4849636569514938,1.6666666666666667,2,2.0,0.4818992128174919
4620,50,What do you mean by open cubes?,Okay.  What do you think I mean by open cubes?  You’re putting this together.  What do you think they mean by that? Student L?,1.0,3,1,0.42095816864068175,1.0,3,1,0.39895993991199896,2.0,3,2.0,1.2228424747915108
4620,62,It does  have to be perfect?,"I said it doesn’t have to be perfect.  What did you say, Student M?",0.3333333333333333,2,0,-1.107267149658848,0.3333333333333333,2,0,-1.1139558787275343,1.0,1,,-0.3023253711234285
4620,68,5 and a half centimeters.,"But what did you measure?  Did you measure the length, the width, or the height?  Okay.  Here is a great kind of predictor for you, to know where you should be at this time.  You have about 5 more minutes, maybe 7 max to be able to get these together.  That means some of you need to stop talking as much as you are. You need to start cutting faster, putting together faster, and stop the conversation.  5 to 7 minutes to finish putting your cubes together.",1.0,3,1,0.4333571129972294,1.0,3,1,0.40542508224402013,1.3333333333333333,2,1.0,-0.0226934176195365
4620,70,I already measured mine and they’re all the same.,"Should she measure hers to make sure they’re all the same or just copy?  Are the cubes like this similar to that? See?  Student M, it comes together like that. Remember, I said you had to leave it open.",1.0,3,1,0.4979963441448397,1.0,3,1,0.4867989804762962,0.6666666666666666,2,1.0,-0.615690539465259
4620,72,It would be nice if you could just shove it in.,"I just shoved it.  You don’t have to put them all together though, do you?  Do not throw them in, but can you place them nice and neatly in there?",0.6666666666666666,2,1,-0.5238934159418863,0.6666666666666666,2,1,-0.6454517987109377,1.0,2,1.0,-0.4015740670216424
4620,76,Does it count if it’s a little oversized?,"This is approximate.  Is it closer to 5?  Is it 5 and a half or just 5?  Are they all going to be cubic already, or is it just centimeters and because you’re multiplying all three together, it’s cubic?",1.0,3,1,0.42095816864068175,1.0,3,1,0.39895993991199896,1.3333333333333333,2,2.0,0.2878732715023888
4620,86,"If it’s 4 and a half, how do you show the halves?","How do we show halves when we have decimals?  Anytime you get to half, it’s always going to be what?",1.0,3,1,0.4693735623600135,1.0,3,1,0.462250288260029,2.0,3,2.0,0.9616632031996843
4620,100,"Yes, but there was space around it.","Okay.  No, you can’t cut it.  So what could you do?  Think about what you could do to fix it.  You can’t cut the cube.  What?  What’s 5 times 5?  25, carry the 2.  5 times 4, 20, plus 2, so use that.  20, carry the 2, 4 times 4.  5, 2, 3, 0, 2.  Yes.  How many digits are after the decimal?  1, 2.  Now you’re not finished. You now need to multiply that times four and five tenths.  I need that.  Don’t throw that away.  There you go.  Thank you.  Yes, you can measure first. What’s up?",1.0,3,1,0.4279352333002249,1.0,3,1,0.3974922630932367,1.6666666666666667,2,2.0,0.5566223697581444
4620,108,"It doesn’t work like that with the decimal, does it?","It has a decimal here, so you wouldn’t have to have a decimal in your answer, because you have a decimal here in these dimensions.  That’s okay.  Please carry those scissors correctly.  Okay.",1.0,3,1,0.49182095040288,1.0,3,1,0.4782006916631083,1.6666666666666667,2,2.0,0.588410078772864
4620,114,What is up with these?,"They’re not going to be perfect, ever.",0.6666666666666666,2,1,-0.2390006512398836,0.6666666666666666,2,1,-0.24971349926141204,1.5,1,,0.23109129606144674
4620,124,"This is width and this is height, right?",I didn’t see where your width was.,1.0,3,1,0.5184459698829639,1.0,3,1,0.5171700464409659,1.0,1,,-0.388596832591875
4620,126,"This was width, this was length, and this was height?",Okay.,1.0,3,1,0.4990081676392452,1.0,3,1,0.4881936660174182,1.0,3,1.0,-0.5041921322711783
4620,132,We did the first one.,And?,0.6666666666666666,2,1,-0.4514903064315816,0.6666666666666666,2,1,-0.4872463606519738,1.0,2,1.0,-0.2837316662230142
4620,144,Do we have to fill the whole thing up?,Could you give an estimate without filling the whole thing up?,1.0,3,1,0.52189873466173,1.0,3,1,0.5033359966626527,1.0,3,1.0,-0.2416154341050433
4620,154,This is the height for A.,I don’t know.  You tell me.,1.0,3,1,0.4848033848275029,1.0,3,1,0.4686039308471128,0.6666666666666666,2,1.0,-1.0098422308495434
4620,156,"Then we did the height, we measured it, 5 centimeters, then the width and the volume was – this, we just leave 0.5 over here.","You’re going to have to multiply 4 times 5, then we have to multiply 20 times 4.5.  Take it back to what we did a long time ago with decimals.  You have to multiply 20 times 4.5, like that, okay?",1.0,3,1,0.439453425321384,1.0,3,1,0.4390951119053295,1.3333333333333333,2,1.0,0.2296707299062971
4620,190,All of the cubes have a different size and are going to have a different volume.,"All three cubes, different sizes, probably going to have a different volume.  What else, Student C?  Listening.",1.0,3,1,0.42483018021585905,1.0,3,1,0.4130922704783692,1.3333333333333333,2,1.0,0.15612505187842454
4620,192,"For C and A, you can’t use the cubes to make them because there’s half marks and you can’t cut the cubes in half.",Okay.  What did you see?,1.0,3,1,0.5106373465675694,1.0,3,1,0.4870320897451709,1.0,1,,-0.3068447309057601
4620,196,Even this since I already made it?,And you’re not finished with that?,0.6666666666666666,2,1,-0.432134213651324,0.6666666666666666,2,1,-0.4677725048409749,1.5,1,,0.4490344208726909
4620,198,"No, this one is finished.","But you haven’t written anything with it?  Just keep it together, okay?  Thank you.  Keep it together.  Two, make sure my scissors, make sure the rulers get back where they should go.  Okay.  We will finish.",0.3333333333333333,2,0,-1.0831085034485428,0.3333333333333333,2,0,-1.0838233613679735,1.0,1,,-0.8306775641033066
4627,324,Are you collecting all the cards?,"Yes. Okay, I’ll take that set, thank you.  I’ll take your set, thank you.  Student D, help clean up this area.  Those need to be paper clipped together.  Student J and Student T and Student R, let’s get this area cleaned up.  Student J and Student S, I need you to get a move on.  This should be done already.  I’ll take them.",0.0,3,0,-2.2991798469948996,0.0,3,0,-2.3782793017458395,,1,,
4628,284,One and two thirds equals four thirds.,"Okay, I’ll ask this again.  This is your whole number. Continue.  You don’t have to wait for me.  Student M, I’m talking to Student M.  How many pieces in your denominator?",1.0,3,1,0.4582464883785387,1.0,3,1,0.4385361637131375,1.0,1,,-0.1982245944885798
4628,315,To the end number at the end of the number line?  And then count them all to see what the denominator would be.,"Okay, so you have to count your pieces between zero and one. Don’t fall for those tricks where they have from zero to two which was number six where they were trying to trick you.  Very, very nice.  Okay, so now what I want you to do –",1.0,3,1,0.3921933573101533,1.0,3,1,0.3718521841665421,1.6666666666666667,2,2.0,0.5893946954660018
4629,21,I’m not?  I’m not?,"Do you have your president’s report in, Student M?",0.0,3,0,-2.179578976363638,0.0,3,0,-2.221639547052398,,1,,
4629,25,Miguel has 15 crayons in his crayon box.  Two thirds of his crayons are blue.  How many blue crayons does Miguel have in his crayon box?,"Okay, now read it one more time.",1.0,3,1,0.410270151697073,1.0,3,1,0.4055742499032178,1.0,3,1.0,-0.5233467985625038
4629,27,Miguel has 15 crayons in his crayon box.  Two thirds of the crayons are blue.  How many blue – how many blue crayons does Miguel have in his crayon box?  Now you read the problem.,So what key information are you going to underline?  What do you think is important to help you?,1.0,3,1,0.4261218608323867,1.0,3,1,0.3982053424569258,1.0,1,,-0.5810627339082705
4629,57,I want to do 3E.,Let’s see.  Make sure you use a black marker.  [Mumbling] Okay. Which one?,0.6666666666666666,2,1,-0.3535655706627959,0.6666666666666666,2,1,-0.3959520969154053,0.5,1,,-1.28554648648257
4629,59,I need help with E.,"This is kind of working backwards.  So Ethan baked cookies.  He gave his sister a third of the cookies he baked.  He gave his sister two cookies.  How many cookies did Ethan bake? So we’re kind of working backwards, right?  Before we were given the whole.  We were given the whole like the 15 crayons is the whole, and then we were given the fraction and when we look at the denominator, we know how many groups to divide that number into, right? But now we’re kind of working backwards.  We don’t have the whole. What we know is that he gave a third of the cookies to his sister, but that that one third was two cookies.  So if this is – if you are to make three groups, you might start out by just taking three counters to represent the group, to represent one third.  He gave his sister two cookies. So this group here is one third.  That means that’s two cookies.  How many cookies go here then?",1.0,3,1,0.4735186636258076,1.0,3,1,0.4429096776553763,2.0,3,2.0,0.9772069734544828
4629,85,I’m confused because I thought this was telling you how many groups to make.,"Denominator does tell you how many groups to make, three.  So when you divide, what’s 15 divided by 3?  That should be a fact that you know.",1.0,3,1,0.3908803843818318,1.0,3,1,0.37382463491245455,2.0,3,2.0,0.9932656900736307
4629,97,"One, two, eyes on you.","Okay, at this point if you are not on 1.3, I want you to get back on 1.3.  Student M, you can put all those counters back in the bin because what I’m seeing is not what you’re supposed to be doing, and you know what that means.  You’re done with counters for today.  Student D, please help him. He seems to need a little help.  All right, so –",0.0,3,0,-2.196999241287292,0.0,3,0,-2.2193027059953985,,1,,
4629,103,15 divided by 5 equals 3.,"No, 15 divided by the denominator.  The denominator was three equals five in each group.  Then I have to take two of the groups.  So my next equation and I’m sure some of you are missing this would be to take my numerator, which is two, two of the groups, and multiply it by this 5 and that gives me the 10 crayons.  If you don’t have this part, please add it because I’m just showing you something new.  Some of you did 5 plus 5 equals 10 and that’s okay.",1.0,3,1,0.4281687041196888,1.0,3,1,0.4134008587135931,1.6666666666666667,2,2.0,0.6296272036368179
4629,137,Can we write the fraction like this?,"Yes, you mean the way that the fraction bar is slanted, yeah. No, Student K, we’re not cutting.  If it’s not cut, then try to visualize.  There’s no time for cutting now.  You can do that at recess time.  Student H, are you working because I only see my examples.  You should probably already have at least two or three of your own equations written down.  Are you having trouble starting?  Okay. Where’s your notebook, honey?  Could you do equations that aren’t on the fraction strips using different denominators, like tenths or twelfths or ninths?  Sure.",1.0,3,1,0.4668637298516384,1.0,3,1,0.4455007905677797,2.0,3,2.0,0.9246509672616208
4629,139,Can we do like over?,You can do as many as you can do.,0.6666666666666666,2,1,-0.24961552986180466,0.6666666666666666,2,1,-0.2725183587526882,1.5,1,,0.3697803070763159
4629,141,"No, I mean like the denominator.  I mean the numerator.",Can you give me an example of what you mean?,1.0,3,1,0.4261218608323867,1.0,3,1,0.3982053424569258,1.6666666666666667,2,2.0,0.4421047464604056
4629,145,Plus one twentieth equals three twentieths.,"Two twentieths plus one twentieth equals three twentieths. Yes, that’s fine.  Student M just gave me an example.  He asked if we could do two twentieths plus one twentieth equals three twentieths.  Sure.  That’s a fraction.  Of course twentieth means that the pieces is probably really, really tiny, right?  Student J, I don’t see any equations written down.  Sure.",1.0,3,1,0.4261020505909319,1.0,3,1,0.39584328826349896,1.6666666666666667,2,2.0,0.7451810095060857
4629,147,Do we do two numbers?,"Oh, yeah, like adding – like having three fractions to add together?  Sure.  Another question was could you add three fractions together like one fourth plus one fourth plus one fourth equals three fourths.  Sure.  You can make the denominator any number you’d like to make it.",1.0,3,1,0.3908803843818318,1.0,3,1,0.37382463491245455,2.0,3,2.0,0.9932656900736307
4629,152,Can we use these cards too?,"If it helps you.  While you’re working, let’s hear some examples.  And while we’re sharing, while we’re sharing, you are listening.",0.3333333333333333,2,0,-1.1251571599528791,0.3333333333333333,2,0,-1.2289051889913498,1.0,1,,-0.2237776263178164
4629,158,One sixth plus one sixth plus one sixth plus one sixth is four sixths.,So you have one sixth four times?,1.0,3,1,0.4305623949782005,1.0,3,1,0.4224986320494018,2.0,3,2.0,1.2289059520646228
4629,162,One tenth plus one tenth.,Equals?,1.0,3,1,0.5206812290186266,1.0,3,1,0.5027344170439011,1.0,3,1.0,-0.3746481864184599
4629,178,"The denominator is going to be smaller than the numerator and the – if you do a number line, we’re going to have to like the zero, one is in the middle and then two.","The denominator is smaller than the numerator which means that we have more than one whole.  So if we were to put it on a number line, right, we’d have zero, one, two, or whatever. Let’s hear another one, Student H.",1.0,3,1,0.4487869354647187,1.0,3,1,0.411778724831104,2.0,3,2.0,1.0364750449582851
